24	3	100	100	3	100	4	32	4	1	1	3	100	4	100	4	24	100	32	3	
16	2	100	100	2	100	3	6	5	16	17	3	100	2	100	4	24	100	24	16	
3	4	100	100	4	100	5	3	24	4	5	4	100	5	100	44	3	100	3	4	
3	4	100	100	4	100	5	32	24	3	4	4	100	5	100	24	3	100	32	4	
2	3	100	100	3	100	24	24	6	1	2	4	100	16	100	24	24	100	24	2	
72	72	100	100	72	100	80	80	32	10	22	72	100	72	100	80	80	100	80	72	
76	2	100	100	2	100	3	6	5	4	2	3	100	2	100	4	16	100	16	76	
72	72	100	100	72	100	80	80	16	13	14	72	100	72	100	80	80	100	80	72	
21	3	100	100	3	100	4	2	3	1	2	3	100	4	100	21	2	100	2	3	
56	56	100	100	56	100	56	64	2	1	1	56	100	56	100	56	56	100	64	56	
4	1	100	100	1	100	2	4	5	1	1	2	100	1	100	3	4	100	44	5	
64	64	100	100	64	100	64	72	64	8	8	64	100	64	100	64	72	100	72	64	
88	96	100	100	96	100	96	96	7	6	2	96	100	96	100	96	96	100	96	96	
3	21	100	100	21	100	21	2	12	9	10	21	100	2	100	21	4	100	4	21	
32	32	100	100	32	100	4	40	1	2	3	32	100	4	100	4	32	100	40	32	
5	24	100	100	24	100	24	5	4	1	2	24	100	24	100	3	5	100	5	6	
48	48	100	100	48	100	48	56	40	4	5	48	100	48	100	48	48	100	56	48	
2	3	100	100	3	100	21	76	12	3	4	4	100	76	100	21	12	100	76	21	
24	24	100	100	24	100	3	6	5	4	2	3	100	24	100	4	32	100	32	24	
4	14	100	100	14	100	2	5	4	5	6	2	100	1	100	3	5	100	5	5	
21	21	100	100	21	100	3	28	4	12	2	21	100	3	100	3	4	100	4	21	
3	16	100	100	16	100	2	2	7	21	21	16	100	2	100	2	4	100	4	16	
96	96	100	100	96	100	96	96	4	1	1	96	100	96	100	96	96	100	96	96	
2	3	100	100	3	100	16	16	12	8	9	4	100	1	100	16	16	100	16	2	
2	3	100	100	3	100	4	24	9	4	6	3	100	4	100	44	2	100	24	3	
4	5	100	100	5	100	16	4	3	6	7	16	100	6	100	2	4	100	4	5	
4	5	100	100	5	100	16	4	3	1	2	16	100	6	100	2	4	100	4	5	
3	4	100	100	4	100	5	3	2	16	17	4	100	5	100	90	3	100	3	4	
4	14	100	100	14	100	2	5	4	1	1	2	100	44	100	3	5	100	5	5	
48	48	100	100	48	100	56	56	48	1	4	48	100	48	100	56	56	100	56	48	
96	96	100	100	96	100	96	96	4	9	9	96	100	96	100	96	96	100	96	96	
64	72	100	100	72	100	72	72	7	4	6	72	100	72	100	72	72	100	72	72	
4	28	100	100	28	100	28	5	4	10	11	28	100	28	100	28	5	100	5	5	
64	64	100	100	64	100	72	72	24	24	25	64	100	64	100	72	72	100	72	64	
3	24	100	100	24	100	24	24	16	3	4	24	100	24	100	24	24	100	24	24	
3	14	100	100	14	100	2	12	1	6	7	14	100	4	100	2	96	100	4	14	
4	66	100	100	66	100	66	5	4	7	8	66	100	66	100	3	5	100	5	5	
72	72	100	100	72	100	72	80	48	2	3	72	100	72	100	72	80	100	80	72	
5	32	100	100	32	100	32	5	4	1	6	32	100	32	100	32	5	100	5	6	
48	48	100	100	48	100	48	56	3	1	2	48	100	48	100	1	48	100	56	48	
2	3	100	100	3	100	14	2	7	1	1	4	100	4	100	14	40	100	4	2	
96	1	100	100	1	100	2	96	5	2	1	2	100	1	100	3	96	100	1	96	
96	96	100	100	96	100	96	96	24	3	4	96	100	96	100	96	96	100	96	96	
40	40	100	100	40	100	40	40	32	3	4	40	100	40	100	40	40	100	40	40	
64	64	100	100	64	100	64	72	48	6	6	64	100	64	100	64	72	100	72	64	
1	2	100	100	2	100	3	6	5	2	3	3	100	2	100	4	16	100	16	1	
4	5	100	100	5	100	24	4	3	8	9	24	100	6	100	24	4	100	4	5	
32	32	100	100	32	100	32	32	2	14	14	32	100	32	100	32	32	100	32	32	
2	3	100	100	3	100	4	24	1	6	6	3	100	4	100	4	2	100	24	3	
21	21	100	100	21	100	3	28	16	2	1	21	100	3	100	3	4	100	4	21	
32	32	100	100	32	100	32	6	5	4	5	32	100	32	100	4	40	100	40	32	
40	5	100	100	5	100	40	48	3	4	5	40	100	6	100	40	40	100	48	5	
3	4	100	100	4	100	5	3	2	5	6	4	100	5	100	44	3	100	3	4	
24	3	100	100	3	100	4	32	3	10	2	3	100	4	100	1	24	100	32	3	
72	72	100	100	72	100	1	80	4	2	3	1	100	72	100	2	72	100	80	72	
24	24	100	100	24	100	3	24	24	11	12	24	100	3	100	3	24	100	24	24	
35	35	100	100	35	100	42	42	6	4	10	35	100	28	100	42	5	100	42	35	
21	21	100	100	21	100	3	28	2	2	1	21	100	3	100	3	4	100	4	21	
4	5	100	100	5	100	24	4	3	5	6	24	100	6	100	24	4	100	4	5	
2	3	100	100	3	100	4	3	10	2	3	3	100	3	100	14	3	100	3	3	
88	88	100	100	88	100	88	88	4	14	15	88	100	88	100	88	88	100	88	88	
32	32	100	100	32	100	4	40	4	10	11	32	100	4	100	4	32	100	40	32	
80	80	100	100	80	100	80	88	80	8	1	80	100	80	100	80	80	100	88	80	
56	56	100	100	56	100	56	64	40	1	1	56	100	56	100	56	56	100	64	56	
2	3	100	100	3	100	14	2	7	2	3	4	100	4	100	14	88	100	4	2	
3	4	100	100	4	100	14	4	3	1	1	14	100	4	100	2	4	100	4	4	
80	80	100	100	80	100	1	88	4	4	2	1	100	80	100	2	80	100	88	80	
3	16	100	100	16	100	2	2	16	8	9	16	100	2	100	2	4	100	4	16	
64	64	100	100	64	100	64	72	64	8	9	64	100	64	100	64	64	100	72	64	
40	40	100	100	40	100	40	48	16	6	2	40	100	40	100	40	40	100	48	40	
88	88	100	100	88	100	88	88	1	6	7	88	100	88	100	88	88	100	88	88	
48	48	100	100	48	100	48	56	4	2	3	48	100	48	100	48	48	100	56	6	
64	64	100	100	64	100	72	72	24	2	6	64	100	64	100	72	72	100	72	64	
40	40	100	100	40	100	40	40	48	12	12	40	100	40	100	40	40	100	40	40	
5	24	100	100	24	100	24	5	4	3	4	24	100	24	100	3	5	100	5	6	
21	3	100	100	3	100	4	2	4	2	6	3	100	4	100	4	2	100	2	3	
63	63	100	100	63	100	63	70	4	1	2	63	100	56	100	63	56	100	70	63	
96	96	100	100	96	100	96	96	72	6	7	96	100	96	100	96	96	100	96	96	
3	4	100	100	4	100	5	32	2	3	1	4	100	5	100	24	3	100	32	4	
32	32	100	100	32	100	4	40	24	5	6	32	100	4	100	4	32	100	40	32	
40	40	100	100	40	100	1	48	4	2	3	1	100	5	100	2	40	100	48	40	
5	16	100	100	16	100	2	5	4	2	3	2	100	16	100	3	5	100	5	6	
3	24	100	100	24	100	24	24	24	6	7	24	100	24	100	24	24	100	24	24	
40	40	100	100	40	100	40	48	24	2	3	40	100	40	100	40	40	100	48	40	
96	96	100	100	96	100	96	96	32	9	10	96	100	96	100	96	96	100	96	96	
28	35	100	100	35	100	35	28	1	3	4	35	100	28	100	35	12	100	28	35	
80	80	100	100	80	100	80	80	48	5	6	80	100	80	100	80	80	100	80	80	
2	3	100	100	3	100	4	3	2	1	2	3	100	3	100	14	3	100	3	3	
3	14	100	100	14	100	2	12	8	1	1	14	100	4	100	2	24	100	4	14	
4	5	100	100	5	100	1	4	3	1	2	1	100	6	100	2	4	100	4	5	
2	3	100	100	3	100	21	60	1	6	7	4	100	60	100	21	12	100	60	21	
4	5	100	100	5	100	32	40	32	1	1	32	100	6	100	32	4	100	40	5	
14	2	100	100	2	100	3	6	5	9	1	3	100	2	100	4	12	100	1	14	
24	24	100	100	24	100	3	24	24	19	20	24	100	3	100	3	24	100	24	24	
28	4	100	100	4	100	28	4	3	2	3	28	100	4	100	28	4	100	4	4	
14	2	100	100	2	100	3	6	5	3	4	3	100	2	100	4	12	100	60	14	
3	14	100	100	14	100	2	12	1	6	7	14	100	4	100	2	96	100	4	14	
40	40	100	100	40	100	40	48	32	5	6	40	100	40	100	40	40	100	48	40	
3	4	100	100	4	100	5	32	2	12	13	4	100	5	100	24	3	100	32	4	
40	40	100	100	40	100	40	40	2	1	2	40	100	40	100	40	40	100	40	40	
96	96	100	100	96	100	96	96	12	4	2	96	100	96	100	96	96	100	96	96	
64	64	100	100	64	100	1	72	4	2	3	1	100	64	100	2	64	100	72	64	
2	3	100	100	3	100	4	24	4	8	1	3	100	4	100	4	2	100	24	3	
40	40	100	100	40	100	48	48	48	9	9	40	100	40	100	48	48	100	48	40	
2	3	100	100	3	100	4	3	10	1	6	3	100	3	100	14	3	100	3	3	
2	3	100	100	3	100	14	2	7	5	1	4	100	4	100	14	48	100	4	2	
72	72	100	100	72	100	80	80	16	1	2	72	100	72	100	80	80	100	80	72	
14	2	100	100	2	100	3	2	1	1	1	2	100	2	100	3	2	100	2	2	
3	4	100	100	4	100	5	3	2	12	13	4	100	5	100	76	3	100	3	4	
28	28	100	100	28	100	4	3	10	1	2	28	100	3	100	28	3	100	3	28	
40	40	100	100	40	100	48	48	24	2	6	40	100	40	100	48	48	100	48	40	
40	40	100	100	40	100	40	40	4	11	12	40	100	40	100	40	40	100	40	40	
56	56	100	100	56	100	56	64	2	6	6	56	100	56	100	56	56	100	64	56	
16	2	100	100	2	100	3	6	5	1	28	3	100	2	100	4	24	100	24	16	
96	96	100	100	96	100	96	96	32	1	1	96	100	96	100	96	96	100	96	96	
3	4	100	100	4	100	5	32	2	5	6	4	100	5	100	24	3	100	32	4	
2	3	100	100	3	100	24	24	16	3	4	4	100	16	100	24	24	100	24	2	
96	96	100	100	96	100	96	96	24	7	8	96	100	96	100	96	96	100	96	96	
2	3	100	100	3	100	14	2	7	5	12	4	100	4	100	14	32	100	4	2	
32	32	100	100	32	100	40	40	24	5	6	4	100	32	100	40	40	100	40	32	
5	76	100	100	76	100	2	5	4	1	2	2	100	76	100	3	5	100	5	6	
56	56	100	100	56	100	56	64	2	1	2	56	100	56	100	56	56	100	64	56	
90	3	100	100	3	100	21	90	12	1	2	4	100	90	100	21	90	100	90	21	
24	3	100	100	3	100	4	32	4	6	7	3	100	4	100	4	24	100	32	3	
21	3	100	100	3	100	4	2	4	13	14	3	100	4	100	4	2	100	2	3	
32	32	100	100	32	100	4	40	9	4	2	32	100	4	100	1	32	100	40	32	
2	3	100	100	3	100	4	24	3	1	2	3	100	4	100	1	2	100	24	3	
5	32	100	100	32	100	32	5	4	2	1	32	100	32	100	32	5	100	5	6	
3	4	100	100	4	100	5	3	2	10	11	4	100	5	100	1	3	100	3	4	
40	1	100	100	1	100	2	48	5	3	4	2	100	1	100	3	40	100	92	5	
96	96	100	100	96	100	96	96	4	6	1	96	100	96	100	96	96	100	96	96	
3	21	100	100	21	100	21	2	1	1	2	21	100	2	100	21	4	100	4	21	
21	28	100	100	28	100	28	2	7	1	1	4	100	4	100	28	16	100	4	28	
32	40	100	100	40	100	40	40	7	1	1	40	100	40	100	40	40	100	40	40	
24	24	100	100	24	100	3	6	5	4	1	3	100	24	100	4	32	100	32	24	
3	4	100	100	4	100	72	3	10	2	3	72	100	5	100	2	3	100	3	4	
4	14	100	100	14	100	2	5	12	4	5	2	100	1	100	3	5	100	5	5	
3	4	100	100	4	100	14	4	3	9	10	14	100	4	100	2	4	100	4	4	
72	80	100	100	80	100	80	80	16	17	1	80	100	80	100	80	80	100	80	80	
32	32	100	100	32	100	32	32	1	2	3	32	100	32	100	32	32	100	32	32	
4	28	100	100	28	100	28	5	4	3	4	28	100	28	100	28	5	100	5	5	
88	96	100	100	96	100	96	96	40	4	5	96	100	96	100	96	96	100	96	96	
2	3	100	100	3	100	4	3	10	2	3	3	100	3	100	14	3	100	3	3	
4	5	100	100	5	100	32	40	3	10	11	32	100	6	100	32	4	100	40	5	
96	96	100	100	96	100	96	96	4	5	12	96	100	96	100	96	96	100	96	96	
24	3	100	100	3	100	4	32	1	3	4	3	100	4	100	4	24	100	32	3	
1	2	100	100	2	100	3	1	6	4	5	3	100	1	100	4	5	100	1	1	
24	24	100	100	24	100	3	24	4	6	7	24	100	3	100	3	24	100	24	24	
96	96	100	100	96	100	96	96	7	4	1	96	100	96	100	96	96	100	96	96	
56	56	100	100	56	100	56	64	3	1	1	56	100	56	100	56	56	100	64	56	
2	3	100	100	3	100	4	24	4	2	6	3	100	4	100	4	2	100	24	3	
96	96	100	100	96	100	96	96	2	12	13	96	100	96	100	96	96	100	96	96	
4	5	100	100	5	100	16	4	3	2	3	16	100	6	100	2	4	100	4	5	
56	64	100	100	64	100	64	64	12	5	1	64	100	64	100	64	64	100	64	64	
56	56	100	100	56	100	56	64	9	2	1	56	100	56	100	1	56	100	64	56	
3	4	100	100	4	100	1	32	4	4	4	1	100	5	100	2	3	100	32	4	
3	32	100	100	32	100	32	32	32	30	31	32	100	32	100	32	32	100	32	32	
5	32	100	100	32	100	32	5	4	3	1	32	100	32	100	32	5	100	5	6	
2	3	100	100	3	100	16	16	6	2	3	4	100	44	100	16	16	100	16	2	
3	4	100	100	4	100	5	32	24	9	1	4	100	5	100	24	3	100	32	4	
2	3	100	100	3	100	24	24	12	8	9	4	100	16	100	24	24	100	24	2	
1	2	100	100	2	100	3	6	5	1	2	3	100	2	100	4	16	100	16	1	
1	2	100	100	2	100	3	1	12	4	5	3	100	1	100	4	64	100	1	1	
3	16	100	100	16	100	2	2	16	5	6	16	100	2	100	2	4	100	4	16	
96	96	100	100	96	100	96	96	40	6	1	96	100	96	100	96	96	100	96	96	
32	40	100	100	40	100	40	40	24	14	1	40	100	40	100	40	40	100	40	40	
56	64	100	100	64	100	64	64	12	10	1	64	100	64	100	64	64	100	64	64	
2	3	100	100	3	100	4	3	2	8	9	3	100	3	100	14	3	100	3	3	
2	3	100	100	3	100	24	24	16	10	11	4	100	16	100	24	24	100	24	2	
4	5	100	100	5	100	24	4	3	9	10	24	100	6	100	24	4	100	4	5	
16	2	100	100	2	100	3	6	5	3	4	3	100	2	100	4	24	100	24	16	
16	2	100	100	2	100	3	16	4	18	1	2	100	3	100	3	4	100	4	2	
72	72	100	100	72	100	72	80	32	4	1	72	100	72	100	72	72	100	80	72	
4	5	100	100	5	100	16	4	3	5	6	16	100	6	100	2	4	100	4	5	
3	4	100	100	4	100	14	4	3	8	9	14	100	4	100	2	4	100	4	4	
96	96	100	100	96	100	96	96	4	3	1	96	100	96	100	96	96	100	96	96	
48	48	100	100	48	100	48	56	4	6	6	48	100	48	100	48	48	100	56	6	
35	35	100	100	35	100	35	42	2	1	1	35	100	3	100	35	4	100	42	35	
90	90	100	100	90	100	3	6	5	1	1	3	100	90	100	4	90	100	90	90	
14	2	100	100	2	100	3	2	1	4	5	2	100	2	100	3	2	100	2	2	
35	35	100	100	35	100	5	3	2	5	6	4	100	5	100	1	3	100	3	35	
4	5	100	100	5	100	16	4	3	9	10	16	100	6	100	2	4	100	4	5	
2	3	100	100	3	100	21	1	1	3	4	4	100	1	100	21	12	100	1	21	
21	21	100	100	21	100	3	28	4	3	4	21	100	3	100	3	4	100	4	21	
3	14	100	100	14	100	2	12	8	2	1	14	100	4	100	2	48	100	4	14	
96	96	100	100	96	100	96	96	4	3	1	96	100	96	100	96	96	100	96	96	
3	32	100	100	32	100	32	32	12	8	2	32	100	32	100	32	32	100	32	32	
96	96	100	100	96	100	96	96	40	1	1	96	100	96	100	96	96	100	96	96	
2	3	100	100	3	100	24	24	6	2	1	4	100	16	100	24	24	100	24	2	
3	21	100	100	21	100	21	2	7	1	1	21	100	2	100	21	4	100	4	21	
3	4	100	100	4	100	5	3	2	4	5	4	100	5	100	1	3	100	3	4	
5	1	100	100	1	100	2	5	4	2	3	2	100	1	100	3	5	100	5	6	
4	28	100	100	28	100	28	5	4	1	2	28	100	28	100	28	5	100	5	5	
21	3	100	100	3	100	4	2	4	1	10	3	100	4	100	4	2	100	2	3	
28	28	100	100	28	100	4	3	2	8	9	28	100	3	100	28	3	100	3	28	
5	16	100	100	16	100	2	5	4	1	2	2	100	16	100	3	5	100	5	6	
1	2	100	100	2	100	3	1	6	1	1	3	100	1	100	4	72	100	1	1	
40	40	100	100	40	100	5	48	2	6	7	40	100	5	100	40	40	100	48	40	
3	21	100	100	21	100	21	2	12	4	5	21	100	2	100	21	4	100	4	21	
48	48	100	100	48	100	48	56	48	2	3	48	100	48	100	48	56	100	56	48	
96	96	100	100	96	100	96	96	96	5	6	96	100	96	100	96	96	100	96	96	
24	24	100	100	24	100	3	24	24	7	8	24	100	3	100	3	24	100	24	24	
2	3	100	100	3	100	21	76	6	2	3	4	100	76	100	21	12	100	76	21	
72	72	100	100	72	100	72	80	9	4	2	72	100	72	100	1	72	100	80	72	
40	40	100	100	40	100	40	6	5	4	5	40	100	40	100	40	48	100	48	40	
64	64	100	100	64	100	64	72	5	2	3	64	100	64	100	64	72	100	72	64	
72	72	100	100	72	100	72	80	1	3	4	72	100	72	100	72	72	100	80	72	
96	96	100	100	96	100	96	96	3	2	1	96	100	96	100	1	96	100	96	96	
24	3	100	100	3	100	4	32	4	11	12	3	100	4	100	4	24	100	32	3	
2	3	100	100	3	100	14	2	7	4	5	4	100	4	100	14	96	100	4	2	
56	56	100	100	56	100	56	56	2	1	2	56	100	56	100	56	56	100	56	56	
32	40	100	100	40	100	40	40	40	2	3	40	100	40	100	40	40	100	40	40	
96	96	100	100	96	100	96	96	5	3	4	96	100	96	100	96	96	100	96	96	
4	5	100	100	5	100	24	4	3	12	13	24	100	6	100	24	4	100	4	5	
4	28	100	100	28	100	28	5	4	7	8	28	100	28	100	28	5	100	5	5	
3	32	100	100	32	100	32	32	24	22	1	32	100	32	100	32	32	100	32	32	
96	96	100	100	96	100	96	96	4	1	1	96	100	96	100	96	96	100	96	96	
56	56	100	100	56	100	56	64	5	2	3	56	100	56	100	56	64	100	64	56	
5	88	100	100	88	100	88	5	4	1	1	88	100	88	100	88	5	100	5	6	
64	64	100	100	64	100	64	64	4	5	6	64	100	64	100	64	64	100	64	64	
42	42	100	100	42	100	42	3	2	16	2	42	100	3	100	42	3	100	3	42	
4	5	100	100	5	100	16	4	3	7	8	16	100	6	100	2	4	100	4	5	
96	96	100	100	96	100	96	96	24	5	6	96	100	96	100	96	96	100	96	96	
64	64	100	100	64	100	72	72	24	20	21	64	100	64	100	72	72	100	72	64	
4	5	100	100	5	100	24	4	3	4	10	24	100	6	100	24	4	100	4	5	
2	3	100	100	3	100	24	24	24	3	1	4	100	16	100	24	24	100	24	2	
4	5	100	100	5	100	16	4	3	4	5	16	100	6	100	2	4	100	4	5	
4	14	100	100	14	100	2	5	4	2	3	2	100	1	100	3	5	100	5	5	
48	48	100	100	48	100	48	48	4	10	2	48	100	48	100	48	48	100	48	48	
16	2	100	100	2	100	3	6	5	6	7	3	100	2	100	4	24	100	24	16	
3	21	100	100	21	100	21	2	12	11	12	21	100	2	100	21	4	100	4	21	
3	21	100	100	21	100	21	2	12	10	1	21	100	2	100	21	4	100	4	21	
2	3	100	100	3	100	14	2	7	5	6	4	100	4	100	14	48	100	4	2	
3	16	100	100	16	100	2	2	1	2	3	16	100	2	100	2	4	100	4	16	
5	16	100	100	16	100	2	5	4	4	2	2	100	16	100	3	5	100	5	6	
48	48	100	100	48	100	48	56	24	3	4	48	100	48	100	48	48	100	56	48	
21	21	100	100	21	100	3	28	4	6	7	21	100	3	100	3	4	100	4	21	
5	1	100	100	1	100	2	5	4	2	3	2	100	1	100	3	5	100	5	6	
5	24	100	100	24	100	24	5	4	7	1	24	100	24	100	3	5	100	5	6	
4	14	100	100	14	100	2	5	4	2	3	2	100	92	100	3	5	100	5	5	
5	16	100	100	16	100	2	5	4	7	1	2	100	16	100	3	5	100	5	6	
32	32	100	100	32	100	32	32	2	10	10	32	100	32	100	32	32	100	32	32	
14	2	100	100	2	100	3	2	1	7	8	2	100	2	100	3	2	100	2	2	
5	16	100	100	16	100	2	5	4	6	1	2	100	16	100	3	5	100	5	6	
60	2	100	100	2	100	3	60	6	4	5	3	100	60	100	4	5	100	60	60	
4	5	100	100	5	100	16	4	3	20	21	16	100	6	100	2	4	100	4	5	
32	32	100	100	32	100	32	6	5	2	1	32	100	32	100	4	40	100	40	32	
2	3	100	100	3	100	16	16	6	4	4	4	100	1	100	16	16	100	16	2	
3	21	100	100	21	100	21	2	12	9	3	21	100	2	100	21	4	100	4	21	
2	3	100	100	3	100	21	1	1	2	8	4	100	1	100	21	12	100	1	21	
5	44	100	100	44	100	2	5	4	1	2	2	100	44	100	3	5	100	5	6	
56	64	100	100	64	100	64	64	12	6	7	64	100	64	100	64	64	100	64	64	
2	3	100	100	3	100	4	24	4	1	1	3	100	4	100	4	2	100	24	3	
4	1	100	100	1	100	2	4	5	4	2	2	100	1	100	3	4	100	1	5	
3	4	100	100	4	100	5	3	2	1	6	4	100	5	100	16	3	100	3	4	
3	4	100	100	4	100	14	4	3	2	1	14	100	4	100	2	4	100	4	4	
32	32	100	100	32	100	32	6	5	7	8	32	100	32	100	4	40	100	40	32	
48	56	100	100	56	100	56	56	32	6	7	56	100	56	100	56	56	100	56	56	
16	2	100	100	2	100	3	6	5	4	5	3	100	2	100	4	24	100	24	16	
3	4	100	100	4	100	5	32	2	3	4	4	100	5	100	24	3	100	32	4	
32	32	100	100	32	100	4	40	32	7	8	32	100	4	100	4	32	100	40	32	
96	96	100	100	96	100	96	96	5	2	3	96	100	96	100	96	96	100	96	96	
2	3	100	100	3	100	4	3	10	9	3	3	100	3	100	14	3	100	3	3	
32	32	100	100	32	100	4	40	1	6	6	32	100	4	100	4	32	100	40	32	
80	80	100	100	80	100	80	88	2	4	5	80	100	80	100	80	80	100	88	80	
3	21	100	100	21	100	21	2	7	1	4	21	100	2	100	21	4	100	4	21	
3	16	100	100	16	100	2	2	12	9	1	16	100	2	100	2	4	100	4	16	
16	2	100	100	2	100	3	16	4	22	1	2	100	3	100	3	4	100	4	2	
2	3	100	100	3	100	21	60	6	1	1	4	100	60	100	21	12	100	60	21	
40	48	100	100	48	100	48	48	12	1	2	48	100	48	100	48	48	100	48	48	
80	80	100	100	80	100	80	88	3	12	12	80	100	80	100	80	80	100	88	80	
2	3	100	100	3	100	16	16	12	1	2	4	100	44	100	16	16	100	16	2	
96	1	100	100	1	100	2	96	5	3	8	2	100	1	100	3	96	100	1	96	
3	4	100	100	4	100	5	3	2	11	12	4	100	5	100	1	3	100	3	4	
16	2	100	100	2	100	3	16	4	6	1	2	100	3	100	3	4	100	4	2	
56	56	100	100	56	100	56	56	2	1	6	56	100	56	100	56	56	100	56	56	
40	40	100	100	40	100	40	40	40	12	13	40	100	40	100	40	40	100	40	40	
72	80	100	100	80	100	80	80	12	3	4	80	100	80	100	80	80	100	80	80	
3	4	100	100	4	100	21	3	4	9	9	21	100	5	100	21	3	100	3	4	
64	64	100	100	64	100	72	72	6	1	1	64	100	64	100	72	72	100	72	64	
96	96	100	100	96	100	96	96	6	30	30	96	100	96	100	96	96	100	96	96	
14	2	100	100	2	100	3	6	5	4	5	3	100	2	100	4	12	100	1	14	
72	72	100	100	72	100	72	80	5	3	4	72	100	72	100	72	80	100	80	72	
2	3	100	100	3	100	4	24	4	14	1	3	100	4	100	4	2	100	24	3	
